param n := 50;
param s := 8;
param t := 39;
set A :=
1 6 
1 10 
1 22 
1 36 
1 49 
2 1 
2 20 
2 22 
2 47 
3 5 
3 28 
3 42 
4 3 
4 32 
5 23 
5 41 
6 5 
6 15 
6 21 
6 22 
6 29 
6 39 
7 45 
8 1 
8 32 
8 33 
8 49 
9 4 
9 5 
9 36 
9 43 
10 40 
10 42 
10 43 
11 15 
11 18 
11 23 
11 28 
11 37 
12 11 
12 39 
12 44 
13 4 
13 5 
13 9 
13 31 
13 43 
13 45 
14 23 
14 38 
14 44 
15 6 
15 25 
16 31 
16 35 
16 41 
16 50 
17 1 
17 10 
17 35 
18 4 
18 9 
19 1 
19 12 
19 18 
19 33 
19 34 
20 45 
21 6 
21 27 
21 44 
21 46 
22 43 
22 45 
23 17 
23 24 
23 40 
24 7 
24 10 
24 45 
25 10 
25 35 
26 14 
26 20 
26 22 
26 37 
27 1 
27 3 
27 9 
27 19 
27 28 
27 39 
27 49 
28 11 
28 14 
28 40 
28 43 
29 3 
29 9 
29 11 
29 12 
29 13 
29 17 
29 23 
29 43 
29 47 
30 24 
30 28 
30 32 
30 40 
30 42 
31 21 
31 42 
31 44 
31 45 
31 49 
32 22 
33 5 
33 28 
33 44 
33 46 
34 4 
34 22 
35 18 
36 17 
37 2 
37 20 
37 31 
37 44 
38 3 
38 24 
38 32 
38 36 
40 36 
41 34 
42 2 
42 15 
42 26 
42 30 
43 13 
43 26 
43 47 
43 49 
43 50 
44 2 
44 47 
45 7 
45 10 
45 11 
46 3 
46 9 
46 14 
46 15 
46 42 
47 15 
47 25 
47 26 
48 38 
48 39 
49 4 
49 13 
49 14 
49 21 
50 9 
50 15 
50 16 
50 20 
50 44 
50 48 
50 49 
;
param: capacity:=
1 6 6.9 
1 10 3.6 
1 22 6.5 
1 36 5.2 
1 49 4.1 
2 1 9.9 
2 20 6.8 
2 22 6.8 
2 47 3.4 
3 5 5.5 
3 28 9.7 
3 42 5.3 
4 3 7.2 
4 32 9.8 
5 23 8.4 
5 41 6.4 
6 5 9.0 
6 15 6.7 
6 21 8.2 
6 22 3.3 
6 29 4.3 
6 39 7.9 
7 45 6.9 
8 1 10.0 
8 32 9.4 
8 33 6.8 
8 49 5.9 
9 4 4.3 
9 5 7.2 
9 36 5.7 
9 43 4.0 
10 40 8.4 
10 42 6.5 
10 43 9.2 
11 15 9.3 
11 18 3.0 
11 23 3.3 
11 28 5.6 
11 37 3.0 
12 11 7.9 
12 39 7.3 
12 44 6.8 
13 4 6.4 
13 5 9.6 
13 9 5.4 
13 31 5.8 
13 43 6.8 
13 45 9.3 
14 23 6.7 
14 38 8.5 
14 44 4.0 
15 6 9.2 
15 25 7.5 
16 31 9.5 
16 35 4.5 
16 41 7.4 
16 50 9.4 
17 1 8.7 
17 10 7.5 
17 35 3.5 
18 4 6.8 
18 9 6.6 
19 1 8.0 
19 12 6.1 
19 18 4.0 
19 33 5.9 
19 34 3.7 
20 45 7.3 
21 6 5.4 
21 27 7.5 
21 44 8.7 
21 46 9.1 
22 43 8.2 
22 45 8.9 
23 17 6.8 
23 24 3.5 
23 40 5.4 
24 7 3.0 
24 10 6.9 
24 45 5.2 
25 10 5.8 
25 35 3.9 
26 14 9.2 
26 20 3.9 
26 22 7.1 
26 37 7.0 
27 1 4.5 
27 3 8.8 
27 9 3.6 
27 19 6.9 
27 28 3.3 
27 39 8.0 
27 49 8.9 
28 11 8.9 
28 14 3.1 
28 40 3.7 
28 43 10.0 
29 3 6.6 
29 9 7.1 
29 11 4.9 
29 12 8.5 
29 13 9.0 
29 17 9.1 
29 23 4.4 
29 43 5.6 
29 47 4.7 
30 24 3.8 
30 28 4.4 
30 32 5.1 
30 40 3.3 
30 42 5.5 
31 21 5.1 
31 42 7.8 
31 44 4.4 
31 45 6.6 
31 49 9.8 
32 22 5.3 
33 5 6.8 
33 28 5.0 
33 44 4.0 
33 46 5.6 
34 4 4.7 
34 22 6.3 
35 18 3.5 
36 17 3.5 
37 2 4.8 
37 20 5.4 
37 31 7.3 
37 44 7.1 
38 3 9.5 
38 24 6.6 
38 32 4.6 
38 36 8.9 
40 36 8.3 
41 34 9.4 
42 2 6.3 
42 15 4.3 
42 26 5.3 
42 30 6.9 
43 13 6.1 
43 26 9.2 
43 47 3.8 
43 49 9.9 
43 50 5.5 
44 2 7.4 
44 47 4.3 
45 7 7.4 
45 10 3.5 
45 11 5.8 
46 3 3.7 
46 9 4.6 
46 14 5.6 
46 15 5.1 
46 42 7.9 
47 15 9.2 
47 25 8.7 
47 26 6.1 
48 38 3.7 
48 39 5.4 
49 4 6.1 
49 13 9.3 
49 14 7.8 
49 21 5.8 
50 9 7.8 
50 15 8.5 
50 16 3.5 
50 20 5.1 
50 44 5.4 
50 48 9.2 
50 49 5.0 
;
param: cost:=
1 6 7.4 
1 10 6.2 
1 22 1.0 
1 36 6.0 
1 49 1.0 
2 1 3.3 
2 20 2.3 
2 22 5.4 
2 47 7.9 
3 5 8.0 
3 28 9.4 
3 42 9.2 
4 3 9.3 
4 32 4.4 
5 23 6.1 
5 41 3.6 
6 5 9.2 
6 15 8.9 
6 21 1.8 
6 22 6.8 
6 29 8.5 
6 39 2.3 
7 45 2.7 
8 1 2.1 
8 32 3.8 
8 33 7.9 
8 49 7.0 
9 4 2.2 
9 5 6.4 
9 36 2.3 
9 43 5.6 
10 40 9.4 
10 42 1.5 
10 43 6.0 
11 15 7.1 
11 18 1.1 
11 23 9.0 
11 28 7.4 
11 37 1.8 
12 11 3.0 
12 39 2.2 
12 44 9.3 
13 4 5.4 
13 5 2.7 
13 9 7.0 
13 31 8.7 
13 43 3.7 
13 45 1.5 
14 23 5.6 
14 38 4.8 
14 44 6.0 
15 6 3.7 
15 25 7.8 
16 31 4.7 
16 35 3.8 
16 41 2.2 
16 50 3.7 
17 1 8.9 
17 10 4.1 
17 35 3.3 
18 4 7.1 
18 9 6.9 
19 1 9.1 
19 12 6.4 
19 18 9.9 
19 33 1.6 
19 34 5.8 
20 45 2.1 
21 6 3.5 
21 27 5.1 
21 44 8.6 
21 46 5.8 
22 43 6.1 
22 45 9.7 
23 17 2.2 
23 24 5.4 
23 40 2.1 
24 7 7.3 
24 10 7.2 
24 45 1.7 
25 10 1.2 
25 35 5.6 
26 14 1.0 
26 20 7.8 
26 22 9.2 
26 37 8.9 
27 1 3.2 
27 3 4.1 
27 9 3.0 
27 19 7.4 
27 28 7.3 
27 39 6.1 
27 49 3.5 
28 11 3.8 
28 14 8.7 
28 40 3.0 
28 43 6.3 
29 3 4.4 
29 9 2.0 
