param n := 50;
param s := 17;
param t := 13;
set A :=
1 20 
2 9 
2 26 
3 25 
3 31 
4 19 
4 23 
4 35 
4 48 
5 47 
6 5 
6 13 
7 15 
8 6 
8 11 
8 14 
8 18 
8 20 
8 29 
8 44 
9 2 
9 7 
10 40 
10 47 
11 24 
11 48 
12 19 
12 24 
12 29 
14 7 
14 24 
15 43 
15 49 
16 37 
16 39 
16 45 
17 16 
17 19 
17 20 
17 29 
17 41 
18 19 
18 30 
19 6 
19 32 
19 42 
20 14 
20 26 
21 8 
22 25 
22 42 
23 10 
23 35 
23 43 
24 1 
24 8 
24 28 
24 39 
24 43 
25 4 
25 10 
25 24 
25 33 
25 37 
25 41 
26 32 
27 1 
27 5 
27 19 
27 26 
27 28 
27 34 
27 50 
28 46 
29 27 
29 50 
30 5 
31 4 
31 14 
31 47 
32 16 
32 18 
33 16 
33 21 
33 26 
33 28 
33 38 
34 22 
34 23 
34 24 
34 27 
34 31 
34 38 
34 45 
35 1 
35 39 
36 41 
36 49 
36 50 
37 6 
37 12 
37 35 
38 31 
39 4 
39 28 
39 37 
39 44 
40 5 
40 19 
40 24 
40 28 
40 43 
41 39 
41 50 
42 3 
42 21 
42 36 
42 37 
43 29 
44 15 
44 21 
44 26 
44 38 
45 6 
45 7 
45 21 
45 41 
45 44 
45 49 
46 2 
46 32 
46 43 
47 14 
47 25 
47 26 
47 35 
47 50 
48 29 
49 23 
49 44 
49 48 
50 14 
50 31 
;
param: capacity:=
1 20 7.2 
2 9 7.6 
2 26 5.5 
3 25 9.4 
3 31 5.8 
4 19 5.6 
4 23 8.6 
4 35 4.5 
4 48 7.7 
5 47 9.0 
6 5 7.6 
6 13 5.1 
7 15 5.8 
8 6 7.4 
8 11 5.5 
8 14 9.7 
8 18 4.1 
8 20 7.0 
8 29 5.1 
8 44 3.0 
9 2 3.1 
9 7 5.5 
10 40 8.8 
10 47 4.4 
11 24 6.2 
11 48 5.2 
12 19 8.4 
12 24 8.0 
12 29 9.8 
14 7 3.8 
14 24 3.5 
15 43 3.0 
