param n := 100;
param s := 26;
param t := 13;
set A :=
1 6 
1 75 
2 27 
2 43 
2 56 
3 12 
3 36 
3 43 
3 94 
4 1 
4 9 
4 78 
4 80 
4 90 
5 41 
5 57 
6 10 
6 33 
6 58 
6 65 
6 96 
7 12 
7 91 
8 34 
8 39 
9 5 
9 23 
9 32 
9 62 
9 86 
10 29 
10 94 
11 9 
11 95 
11 96 
12 6 
12 32 
12 85 
14 11 
14 18 
14 56 
14 59 
15 3 
15 17 
15 47 
15 64 
16 2 
16 17 
16 22 
16 65 
16 73 
16 83 
16 89 
17 7 
17 10 
17 22 
17 89 
18 6 
18 56 
18 64 
19 42 
19 52 
19 54 
20 18 
20 42 
20 61 
20 64 
21 11 
21 25 
21 27 
21 93 
21 96 
22 33 
22 57 
22 70 
22 76 
23 10 
23 38 
24 38 
24 44 
25 39 
25 99 
26 1 
26 45 
26 67 
26 82 
26 100 
27 39 
28 60 
28 76 
29 12 
29 14 
29 42 
29 82 
29 94 
30 20 
30 55 
30 73 
31 53 
31 79 
32 56 
33 16 
33 36 
33 41 
33 49 
33 66 
33 67 
34 14 
34 36 
34 87 
35 2 
35 22 
35 30 
35 34 
35 81 
35 84 
35 92 
36 94 
37 42 
37 93 
38 15 
38 16 
38 74 
39 8 
39 68 
40 1 
40 27 
40 56 
40 99 
41 12 
41 20 
41 38 
41 87 
41 91 
42 8 
42 33 
42 38 
42 59 
43 34 
43 37 
43 53 
43 61 
43 92 
46 11 
46 12 
46 24 
47 95 
47 96 
48 4 
48 53 
48 66 
50 23 
50 56 
51 9 
51 14 
51 27 
51 93 
51 97 
52 5 
52 73 
53 67 
53 93 
54 9 
54 45 
55 42 
55 64 
56 30 
57 5 
57 67 
59 18 
60 19 
60 20 
60 37 
60 39 
60 87 
60 94 
61 7 
61 73 
61 79 
61 95 
62 23 
62 27 
62 52 
62 75 
62 77 
62 81 
63 13 
63 69 
64 34 
64 99 
65 90 
65 91 
65 100 
66 8 
66 14 
66 93 
66 100 
67 33 
67 48 
67 51 
67 54 
68 20 
68 71 
68 75 
69 37 
69 42 
69 48 
69 96 
70 31 
70 40 
70 77 
70 98 
70 100 
71 66 
72 69 
72 89 
73 19 
73 22 
73 27 
73 81 
74 21 
74 24 
74 67 
74 80 
74 88 
74 90 
75 63 
75 76 
75 80 
76 43 
76 48 
76 71 
77 87 
78 29 
78 88 
79 78 
80 7 
80 19 
80 87 
81 84 
81 95 
82 21 
82 30 
82 90 
83 86 
84 29 
84 48 
84 50 
85 17 
86 36 
86 46 
86 71 
86 80 
86 84 
86 99 
87 1 
87 77 
88 20 
88 23 
88 24 
88 34 
88 46 
88 97 
89 1 
89 5 
89 28 
89 62 
89 72 
90 4 
90 6 
90 11 
90 18 
90 35 
90 54 
91 1 
91 30 
91 36 
92 6 
92 12 
92 15 
92 31 
92 56 
92 91 
93 81 
94 75 
94 89 
95 20 
95 71 
96 21 
96 38 
96 47 
96 66 
96 91 
97 7 
97 30 
97 49 
97 56 
97 85 
98 31 
98 55 
98 59 
98 70 
98 72 
99 44 
99 56 
99 78 
99 94 
100 38 
100 70 
100 81 
;
param: capacity:=
1 6 4.5 
1 75 8.3 
2 27 6.6 
2 43 5.7 
2 56 8.6 
3 12 8.4 
3 36 3.4 
3 43 8.6 
3 94 8.8 
4 1 9.3 
4 9 7.7 
4 78 9.8 
4 80 7.9 
4 90 4.5 
5 41 5.5 
5 57 5.6 
6 10 5.7 
6 33 7.2 
6 58 5.0 
6 65 4.1 
6 96 6.6 
7 12 5.5 
7 91 8.0 
8 34 4.7 
8 39 3.1 
9 5 8.6 
9 23 6.6 
9 32 6.7 
9 62 5.0 
9 86 4.4 
10 29 6.0 
10 94 5.8 
11 9 3.9 
11 95 3.9 
11 96 5.9 
12 6 4.4 
12 32 6.1 
12 85 5.0 
14 11 6.9 
14 18 7.0 
14 56 5.0 
14 59 9.4 
15 3 5.5 
15 17 5.8 
15 47 5.4 
15 64 3.3 
16 2 8.5 
16 17 8.8 
16 22 3.9 
16 65 5.8 
16 73 5.0 
16 83 9.5 
16 89 7.1 
17 7 4.1 
17 10 7.1 
17 22 9.8 
17 89 7.9 
18 6 9.3 
18 56 9.1 
18 64 9.5 
19 42 6.3 
19 52 3.2 
19 54 6.6 
20 18 6.4 
20 42 7.0 
20 61 7.3 
20 64 9.6 
21 11 9.2 
21 25 3.2 
21 27 9.1 
21 93 3.4 
21 96 7.7 
22 33 7.2 
22 57 6.0 
22 70 9.3 
22 76 4.4 
23 10 10.0 
23 38 8.5 
24 38 8.1 
24 44 3.5 
25 39 8.3 
25 99 9.9 
26 1 7.3 
26 45 8.2 
26 67 6.2 
26 82 5.2 
26 100 4.1 
27 39 7.6 
28 60 5.4 
28 76 7.6 
29 12 7.4 
29 14 6.8 
29 42 9.0 
29 82 4.6 
29 94 9.3 
30 20 5.5 
30 55 8.1 
30 73 3.1 
31 53 7.1 
31 79 7.3 
32 56 8.2 
33 16 6.3 
33 36 3.6 
33 41 7.5 
33 49 9.9 
33 66 9.5 
33 67 7.6 
34 14 7.6 
34 36 4.8 
34 87 7.0 
35 2 6.6 
35 22 8.8 
35 30 6.8 
35 34 9.4 
35 81 3.6 
35 84 9.0 
35 92 9.2 
36 94 8.1 
37 42 9.3 
37 93 9.5 
38 15 4.9 
38 16 6.7 
38 74 8.9 
39 8 4.5 
39 68 5.8 
40 1 4.8 
40 27 9.6 
40 56 8.2 
40 99 8.8 
41 12 8.1 
41 20 3.9 
41 38 6.1 
41 87 3.5 
41 91 8.8 
42 8 3.9 
42 33 9.5 
42 38 3.8 
42 59 9.2 
43 34 9.0 
43 37 7.6 
43 53 6.8 
43 61 5.7 
43 92 7.6 
46 11 9.6 
46 12 4.2 
46 24 3.7 
47 95 4.3 
47 96 4.1 
48 4 3.1 
48 53 8.0 
48 66 8.1 
50 23 9.5 
50 56 3.8 
51 9 8.3 
51 14 8.4 
51 27 6.3 
51 93 6.4 
51 97 8.1 
52 5 9.2 
52 73 8.0 
53 67 4.7 
53 93 6.0 
54 9 5.9 
54 45 9.9 
55 42 3.1 
55 64 8.0 
56 30 3.0 
57 5 8.4 
57 67 3.7 
59 18 5.6 
60 19 3.3 
60 20 8.8 
60 37 6.2 
60 39 9.1 
60 87 9.6 
60 94 7.0 
61 7 9.6 
61 73 4.4 
61 79 4.2 
61 95 7.5 
62 23 4.9 
62 27 9.3 
62 52 5.8 
62 75 6.5 
62 77 8.7 
62 81 4.8 
63 13 4.7 
63 69 4.5 
64 34 5.6 
64 99 5.7 
65 90 9.5 
65 91 4.1 
65 100 6.7 
66 8 6.0 
66 14 8.7 
66 93 8.8 
66 100 9.3 
67 33 3.7 
67 48 9.4 
67 51 5.8 
67 54 5.0 
68 20 9.1 
68 71 8.6 
68 75 9.4 
69 37 7.4 
69 42 8.3 
69 48 7.3 
69 96 8.8 
70 31 5.0 
70 40 3.5 
70 77 8.7 
70 98 8.2 
70 100 7.5 
71 66 5.0 
72 69 4.1 
72 89 9.8 
73 19 3.7 
73 22 3.7 
73 27 7.0 
73 81 9.8 
74 21 3.8 
74 24 4.0 
74 67 7.8 
74 80 7.5 
74 88 8.6 
74 90 7.7 
75 63 8.6 
75 76 8.5 
75 80 3.6 
76 43 6.4 
76 48 8.5 
76 71 5.5 
77 87 4.8 
78 29 4.5 
78 88 3.5 
79 78 9.2 
80 7 6.4 
80 19 7.8 
80 87 8.3 
81 84 9.4 
81 95 6.3 
82 21 5.1 
82 30 4.9 
82 90 9.2 
83 86 3.4 
84 29 9.9 
84 48 9.8 
84 50 6.0 
85 17 9.7 
86 36 4.9 
86 46 4.2 
86 71 6.7 
86 80 8.2 
86 84 6.8 
86 99 7.6 
87 1 9.0 
87 77 8.0 
88 20 6.9 
88 23 6.4 
88 24 5.5 
88 34 4.6 
88 46 7.6 
88 97 6.5 
89 1 9.4 
89 5 3.3 
89 28 8.3 
89 62 6.7 
89 72 9.9 
90 4 7.0 
90 6 3.5 
90 11 7.1 
90 18 8.1 
