param n := 100;
param s := 17;
param t := 30;
set A :=
1 19 
1 74 
1 79 
2 74 
3 25 
3 88 
4 16 
5 8 
6 20 
6 44 
6 48 
6 83 
7 65 
7 72 
8 13 
8 21 
8 26 
8 66 
8 84 
8 88 
9 94 
9 99 
10 2 
11 20 
11 71 
11 84 
11 100 
12 67 
13 34 
13 69 
14 56 
14 67 
14 77 
14 90 
14 97 
15 7 
15 30 
15 47 
15 49 
15 58 
16 18 
16 19 
16 20 
16 51 
17 16 
17 84 
18 19 
18 27 
18 42 
19 27 
19 38 
19 45 
20 40 
20 46 
20 85 
21 68 
21 87 
22 34 
22 37 
22 59 
23 8 
23 50 
23 53 
24 12 
24 42 
24 78 
24 80 
24 81 
25 26 
25 92 
26 40 
26 46 
26 84 
27 16 
27 60 
27 75 
27 96 
27 99 
28 7 
28 18 
28 42 
28 44 
28 88 
28 95 
29 36 
29 91 
31 2 
31 16 
31 18 
31 78 
32 28 
32 83 
33 4 
33 30 
33 36 
33 52 
35 90 
36 21 
36 24 
36 43 
36 59 
36 74 
37 7 
37 47 
37 78 
37 92 
38 45 
39 2 
39 35 
39 41 
39 50 
39 93 
40 42 
40 69 
40 97 
41 13 
41 30 
41 55 
41 64 
41 100 
42 11 
42 55 
42 81 
42 93 
43 10 
43 52 
43 64 
43 66 
44 18 
44 21 
44 32 
44 65 
44 68 
44 92 
45 1 
45 19 
45 26 
45 81 
46 27 
46 39 
46 50 
46 92 
46 94 
47 18 
47 33 
47 37 
47 83 
49 15 
49 24 
49 39 
49 43 
50 80 
51 54 
52 39 
52 73 
53 36 
53 42 
53 49 
53 62 
53 79 
54 15 
54 30 
54 91 
55 51 
55 57 
56 22 
56 30 
57 24 
58 78 
59 90 
59 97 
59 98 
60 46 
60 63 
61 25 
61 37 
61 58 
61 96 
61 97 
62 21 
62 35 
62 37 
62 58 
62 99 
63 64 
63 74 
64 44 
64 68 
64 82 
65 6 
65 11 
65 55 
65 68 
65 97 
67 13 
67 83 
68 27 
68 48 
68 74 
69 7 
69 45 
69 75 
69 87 
69 98 
70 4 
70 15 
70 19 
70 62 
70 68 
70 87 
70 100 
71 3 
71 86 
71 87 
72 16 
72 99 
73 41 
74 38 
74 100 
75 23 
75 24 
75 88 
76 3 
76 15 
76 47 
76 61 
77 11 
77 36 
77 83 
77 86 
78 1 
78 15 
78 22 
78 53 
78 57 
78 73 
79 9 
79 45 
79 51 
81 28 
81 40 
82 34 
82 47 
82 61 
82 75 
82 95 
83 6 
83 24 
83 47 
83 84 
84 100 
85 12 
85 14 
85 20 
85 50 
85 67 
86 38 
86 78 
