param n := 100;
param s := 60;
param t := 12;
set A :=
1 7 
1 44 
1 53 
1 56 
1 68 
2 28 
2 29 
2 47 
2 81 
3 23 
3 43 
3 73 
4 37 
5 1 
5 21 
5 59 
5 64 
5 74 
5 92 
6 38 
6 43 
6 65 
6 82 
6 87 
7 12 
7 23 
8 17 
9 79 
9 84 
10 46 
11 71 
11 79 
13 27 
13 59 
13 64 
13 82 
14 9 
14 25 
14 59 
14 81 
15 4 
15 36 
15 77 
15 98 
16 50 
16 53 
16 86 
16 97 
17 50 
17 69 
17 99 
18 22 
18 28 
18 45 
18 98 
19 59 
19 74 
20 35 
21 2 
21 3 
21 27 
21 100 
22 27 
22 61 
22 75 
23 62 
23 77 
24 34 
24 43 
25 68 
25 84 
25 99 
26 1 
26 45 
26 47 
26 51 
26 86 
27 9 
27 14 
27 36 
27 43 
27 64 
28 83 
29 12 
29 35 
29 94 
30 34 
30 69 
30 97 
31 65 
31 66 
31 69 
31 84 
32 12 
32 46 
32 57 
33 7 
33 14 
33 39 
33 41 
33 94 
34 35 
34 48 
35 11 
35 61 
35 74 
35 91 
35 93 
35 95 
36 17 
36 40 
36 78 
37 10 
37 25 
37 35 
38 2 
38 7 
38 24 
38 75 
38 91 
38 94 
39 89 
39 95 
39 96 
40 8 
40 47 
40 65 
40 81 
41 20 
41 26 
42 23 
42 26 
42 35 
42 46 
42 82 
43 1 
43 12 
43 15 
43 24 
43 86 
43 88 
43 94 
44 62 
44 80 
45 5 
45 6 
45 16 
45 80 
45 89 
46 26 
46 55 
46 91 
47 39 
47 69 
48 4 
48 87 
48 90 
49 20 
50 1 
50 70 
51 9 
51 34 
51 86 
52 28 
53 20 
53 30 
54 24 
54 65 
54 71 
55 16 
55 73 
56 1 
56 72 
56 88 
57 11 
57 52 
58 38 
59 7 
59 11 
59 29 
59 47 
59 62 
60 34 
60 36 
60 41 
60 61 
60 72 
60 89 
60 97 
61 35 
62 44 
62 56 
62 63 
62 64 
63 2 
63 30 
64 13 
64 25 
64 67 
65 11 
65 24 
65 25 
65 54 
66 5 
66 21 
66 26 
66 40 
66 70 
66 96 
67 11 
67 22 
67 30 
67 65 
68 4 
68 9 
68 20 
69 1 
69 18 
69 32 
69 40 
69 48 
70 16 
70 39 
70 79 
70 80 
71 26 
71 51 
72 52 
72 98 
73 65 
73 66 
73 67 
73 96 
74 2 
75 65 
75 96 
76 42 
76 75 
77 4 
77 19 
77 36 
77 63 
78 72 
79 18 
79 44 
79 51 
80 23 
80 75 
81 19 
81 41 
81 45 
83 46 
83 85 
84 30 
84 39 
84 59 
84 71 
84 73 
84 93 
85 25 
85 73 
85 74 
86 62 
87 51 
87 94 
88 12 
88 26 
88 62 
88 67 
88 96 
88 100 
89 7 
89 20 
89 33 
89 66 
89 81 
90 11 
90 19 
90 28 
90 31 
90 88 
91 23 
91 55 
91 58 
91 65 
91 95 
92 51 
93 76 
93 80 
94 8 
94 46 
94 57 
95 62 
96 32 
97 35 
97 45 
97 82 
97 84 
98 49 
99 23 
99 49 
99 51 
99 56 
;
param: capacity:=
