param n := 50;
param s := 26;
param t := 30;
set A :=
1 3 
1 9 
1 18 
1 31 
2 19 
2 31 
3 41 
4 2 
4 29 
5 15 
5 17 
5 36 
5 44 
6 21 
6 41 
7 8 
7 10 
7 34 
8 19 
8 27 
8 28 
8 31 
8 34 
8 40 
9 2 
9 32 
10 16 
10 36 
11 2 
11 6 
11 12 
11 31 
12 27 
13 14 
13 19 
13 47 
13 48 
14 4 
14 9 
14 27 
14 32 
15 1 
15 3 
16 6 
16 20 
16 48 
17 24 
17 36 
17 38 
18 5 
18 16 
18 34 
19 10 
19 36 
20 37 
20 47 
21 40 
21 47 
22 27 
22 38 
23 34 
24 2 
24 4 
24 13 
24 29 
24 38 
25 14 
25 18 
25 21 
25 43 
25 46 
26 5 
26 18 
26 32 
26 33 
26 45 
27 2 
27 21 
27 36 
28 1 
28 42 
29 6 
29 11 
29 18 
29 50 
31 6 
31 7 
31 16 
31 29 
31 39 
31 45 
32 2 
32 5 
32 6 
32 15 
32 23 
32 41 
33 7 
33 17 
33 30 
34 6 
34 15 
34 41 
34 49 
35 22 
35 43 
35 46 
35 47 
36 8 
36 19 
38 21 
38 47 
39 11 
39 35 
39 47 
41 7 
41 49 
42 25 
43 21 
44 11 
44 21 
44 33 
45 7 
46 19 
46 20 
46 32 
48 10 
48 13 
49 22 
49 23 
50 13 
50 44 
;
param: capacity:=
1 3 4.0 
1 9 9.3 
1 18 9.6 
1 31 8.4 
2 19 4.6 
2 31 3.3 
3 41 3.3 
4 2 9.7 
4 29 6.1 
5 15 8.2 
5 17 5.8 
5 36 8.9 
5 44 5.2 
6 21 5.3 
6 41 6.2 
7 8 9.5 
7 10 8.9 
7 34 9.1 
8 19 5.6 
8 27 5.0 
8 28 7.1 
8 31 7.5 
8 34 4.1 
8 40 7.4 
9 2 3.5 
9 32 4.0 
10 16 4.0 
10 36 3.4 
11 2 5.1 
11 6 9.5 
11 12 6.8 
11 31 3.6 
12 27 4.0 
13 14 6.9 
13 19 5.6 
13 47 6.7 
13 48 5.4 
14 4 9.0 
14 9 6.5 
14 27 7.2 
14 32 5.7 
15 1 9.8 
15 3 6.7 
16 6 9.5 
16 20 9.5 
16 48 7.4 
17 24 9.5 
17 36 8.4 
17 38 4.1 
18 5 8.0 
18 16 7.9 
18 34 8.0 
19 10 3.5 
19 36 10.0 
20 37 6.2 
20 47 4.4 
21 40 5.8 
21 47 5.1 
22 27 4.7 
22 38 7.7 
23 34 4.7 
24 2 7.5 
24 4 4.3 
24 13 6.9 
24 29 8.2 
24 38 4.7 
25 14 9.7 
25 18 8.2 
25 21 6.2 
25 43 9.4 
25 46 5.4 
26 5 4.2 
26 18 3.3 
26 32 4.2 
26 33 3.7 
26 45 8.8 
27 2 5.5 
27 21 7.4 
27 36 7.0 
28 1 6.2 
28 42 5.0 
29 6 8.4 
29 11 7.7 
29 18 9.3 
29 50 6.3 
31 6 4.9 
31 7 9.1 
31 16 6.0 
31 29 8.1 
31 39 8.8 
31 45 3.7 
32 2 8.9 
32 5 9.7 
32 6 5.1 
32 15 9.6 
32 23 6.2 
32 41 8.5 
33 7 3.1 
33 17 6.6 
33 30 4.3 
34 6 4.5 
34 15 6.5 
34 41 5.5 
34 49 9.1 
35 22 8.3 
35 43 5.7 
35 46 5.3 
35 47 7.0 
36 8 7.5 
36 19 7.7 
38 21 6.9 
38 47 9.6 
39 11 6.7 
39 35 9.4 
39 47 5.9 
41 7 9.1 
41 49 9.4 
42 25 4.7 
43 21 8.3 
44 11 4.7 
44 21 6.4 
44 33 8.6 
45 7 9.5 
46 19 8.3 
46 20 9.8 
46 32 4.7 
48 10 8.1 
48 13 9.4 
49 22 6.3 
49 23 7.0 
50 13 8.1 
50 44 5.1 
;
param: cost:=
1 3 7.2 
1 9 4.1 
1 18 1.2 
1 31 2.8 
2 19 1.9 
2 31 2.7 
3 41 8.9 
4 2 2.6 
4 29 6.8 
5 15 9.7 
5 17 7.6 
5 36 3.3 
5 44 8.8 
6 21 7.6 
6 41 8.9 
7 8 7.4 
7 10 6.1 
7 34 9.4 
8 19 9.0 
8 27 1.3 
8 28 2.9 
8 31 1.9 
8 34 2.8 
8 40 8.0 
9 2 8.2 
9 32 1.9 
10 16 5.2 
10 36 2.6 
11 2 4.1 
11 6 4.3 
11 12 9.8 
11 31 6.4 
12 27 1.8 
13 14 2.9 
13 19 6.4 
13 47 7.4 
13 48 2.3 
14 4 5.2 
14 9 7.3 
14 27 5.1 
14 32 9.1 
15 1 2.1 
15 3 2.4 
16 6 6.1 
16 20 7.6 
16 48 4.1 
17 24 8.5 
17 36 1.9 
17 38 9.3 
18 5 2.8 
18 16 7.8 
18 34 8.5 
19 10 6.7 
19 36 5.6 
20 37 1.4 
20 47 3.2 
21 40 6.1 
21 47 4.5 
22 27 8.0 
22 38 1.6 
23 34 6.3 
24 2 2.3 
24 4 1.2 
24 13 8.0 
24 29 4.3 
24 38 8.1 
25 14 7.1 
25 18 1.4 
25 21 2.3 
25 43 6.3 
25 46 6.2 
26 5 5.5 
26 18 1.7 
26 32 6.3 
26 33 1.9 
26 45 5.2 
27 2 7.3 
27 21 3.8 
27 36 2.8 
28 1 9.2 
28 42 2.7 
29 6 6.6 
29 11 1.8 
29 18 2.5 
29 50 6.4 
31 6 1.7 
31 7 4.0 
31 16 9.4 
31 29 6.5 
31 39 7.5 
31 45 8.2 
32 2 2.2 
32 5 9.0 
32 6 3.9 
32 15 9.0 
32 23 8.9 
32 41 9.3 
33 7 3.3 
33 17 8.0 
33 30 4.9 
34 6 4.8 
34 15 4.7 
34 41 5.7 
34 49 4.4 
35 22 1.1 
35 43 6.1 
35 46 6.5 
35 47 1.7 
36 8 1.1 
36 19 2.8 
38 21 6.2 
38 47 5.6 
39 11 2.5 
39 35 7.7 
39 47 4.4 
41 7 4.3 
41 49 7.9 
42 25 9.4 
43 21 6.4 
44 11 8.9 
44 21 2.7 
44 33 6.3 
45 7 4.8 
46 19 3.0 
46 20 8.9 
46 32 4.4 
48 10 6.1 
48 13 8.1 
49 22 8.7 
49 23 7.4 
50 13 3.2 
50 44 4.8 
;
